model_path,thumbnail_path,category,fourier_feature,zernike_feature
3d-dataset\3D Models\Abstract\Abstractshape46.obj,3d-dataset\Thumbnails\Abstract\Abstractshape46.jpg,Abstract,6.198301291983358,0.4145007686398477
3d-dataset\3D Models\Abstract\Abstractshape47.obj,3d-dataset\Thumbnails\Abstract\Abstractshape47.jpg,Abstract,6.31652047955017,0.4409940570848312
3d-dataset\3D Models\Abstract\Abstractshape48.obj,3d-dataset\Thumbnails\Abstract\Abstractshape48.jpg,Abstract,6.526362789658676,0.439998079113684
3d-dataset\3D Models\Abstract\Abstractshape49.obj,3d-dataset\Thumbnails\Abstract\Abstractshape49.jpg,Abstract,6.507742298095912,0.44069277384076216
3d-dataset\3D Models\Abstract\Abstractshape5.obj,3d-dataset\Thumbnails\Abstract\Abstractshape5.jpg,Abstract,6.284917591502275,0.4167263115783128
3d-dataset\3D Models\Abstract\Abstractshape50.obj,3d-dataset\Thumbnails\Abstract\Abstractshape50.jpg,Abstract,6.315203402391336,0.436449329381444
3d-dataset\3D Models\Abstract\Abstractshape6.obj,3d-dataset\Thumbnails\Abstract\Abstractshape6.jpg,Abstract,5.556699818640066,0.48348270466223253
3d-dataset\3D Models\Abstract\Abstractshape7.obj,3d-dataset\Thumbnails\Abstract\Abstractshape7.jpg,Abstract,6.225089279151972,0.44682659766073013
3d-dataset\3D Models\Abstract\Abstractshape8.obj,3d-dataset\Thumbnails\Abstract\Abstractshape8.jpg,Abstract,5.620594927017477,0.4561144049187518
3d-dataset\3D Models\Abstract\Abstractshape9.obj,3d-dataset\Thumbnails\Abstract\Abstractshape9.jpg,Abstract,5.5292425459168415,0.4605750644524953
3d-dataset\3D Models\Abstract\Archive3D_Paso_dos-vase.obj,3d-dataset\Thumbnails\Abstract\Archive3D_Paso_dos-vase.jpg,Abstract,2.688518950298966,0.38744734547825593
3d-dataset\3D Models\Abstract\Archive3D_vaso.obj,3d-dataset\Thumbnails\Abstract\Archive3D_vaso.jpg,Abstract,3.634632634382827,0.3519600557703175
3d-dataset\3D Models\Abstract\Archive3D_Vaza N100608.obj,3d-dataset\Thumbnails\Abstract\Archive3D_Vaza N100608.jpg,Abstract,2.572024024363178,0.322183888737841
3d-dataset\3D Models\Abstract\BATUR V 120.obj,3d-dataset\Thumbnails\Abstract\BATUR V 120.jpg,Abstract,6.493422813743546,0.33099446768986207
3d-dataset\3D Models\Abstract\Cauldron Silver - SLF.obj,3d-dataset\Thumbnails\Abstract\Cauldron Silver - SLF.jpg,Abstract,4.4740378323319785,0.47491384976657
3d-dataset\3D Models\Abstract\Flower Vase.obj,3d-dataset\Thumbnails\Abstract\Flower Vase.jpg,Abstract,2.7633151397671765,0.3513283782437502
3d-dataset\3D Models\Abstract\London E 440.obj,3d-dataset\Thumbnails\Abstract\London E 440.jpg,Abstract,3.0585749533567537,0.4349358050356001
3d-dataset\3D Models\Abstract\m535.obj,3d-dataset\Thumbnails\Abstract\m535.jpg,Abstract,13.786470633295934,0.3703476885646045
3d-dataset\3D Models\Abstract\qp111.obj,3d-dataset\Thumbnails\Abstract\qp111.jpg,Abstract,5.506460698390564,0.3903599016435379
3d-dataset\3D Models\Abstract\qp112.obj,3d-dataset\Thumbnails\Abstract\qp112.jpg,Abstract,5.387224185626147,0.38537362797840286
3d-dataset\3D Models\Abstract\qp113.obj,3d-dataset\Thumbnails\Abstract\qp113.jpg,Abstract,5.314736359419771,0.3958819321161482
3d-dataset\3D Models\Abstract\qp114.obj,3d-dataset\Thumbnails\Abstract\qp114.jpg,Abstract,5.129708164311665,0.3954347524190143
3d-dataset\3D Models\Abstract\qp115.obj,3d-dataset\Thumbnails\Abstract\qp115.jpg,Abstract,5.495764627259593,0.3860640699971734
3d-dataset\3D Models\Abstract\qp116.obj,3d-dataset\Thumbnails\Abstract\qp116.jpg,Abstract,5.183462564283614,0.3907389121612328
3d-dataset\3D Models\Abstract\qp117.obj,3d-dataset\Thumbnails\Abstract\qp117.jpg,Abstract,4.8367976097892535,0.3851054610518399
3d-dataset\3D Models\Abstract\qp118.obj,3d-dataset\Thumbnails\Abstract\qp118.jpg,Abstract,5.070305030816608,0.4107077458163823
3d-dataset\3D Models\Abstract\qp119.obj,3d-dataset\Thumbnails\Abstract\qp119.jpg,Abstract,5.147063805268836,0.3852850638012016
3d-dataset\3D Models\Abstract\qp120.obj,3d-dataset\Thumbnails\Abstract\qp120.jpg,Abstract,4.941160400897402,0.3818706072728329
3d-dataset\3D Models\Abstract\qp121.obj,3d-dataset\Thumbnails\Abstract\qp121.jpg,Abstract,5.566533166446472,0.3967729966988096
3d-dataset\3D Models\Abstract\qp122.obj,3d-dataset\Thumbnails\Abstract\qp122.jpg,Abstract,5.256100157553462,0.396436184070708
3d-dataset\3D Models\Abstract\qp123.obj,3d-dataset\Thumbnails\Abstract\qp123.jpg,Abstract,4.820208133234711,0.40904439520885055
3d-dataset\3D Models\Abstract\qp124.obj,3d-dataset\Thumbnails\Abstract\qp124.jpg,Abstract,5.349967361642153,0.4170475218744644
3d-dataset\3D Models\Abstract\qp125.obj,3d-dataset\Thumbnails\Abstract\qp125.jpg,Abstract,5.914502723097776,0.4195893814653829
3d-dataset\3D Models\Abstract\qp126.obj,3d-dataset\Thumbnails\Abstract\qp126.jpg,Abstract,5.8372984735247675,0.4097418806906594
3d-dataset\3D Models\Abstract\qp127.obj,3d-dataset\Thumbnails\Abstract\qp127.jpg,Abstract,4.358286521504149,0.39719047860702134
3d-dataset\3D Models\Abstract\qp128.obj,3d-dataset\Thumbnails\Abstract\qp128.jpg,Abstract,5.85734371436916,0.3606660130079502
3d-dataset\3D Models\Abstract\qp129.obj,3d-dataset\Thumbnails\Abstract\qp129.jpg,Abstract,5.305843771322322,0.43562154389833124
3d-dataset\3D Models\Abstract\qp130.obj,3d-dataset\Thumbnails\Abstract\qp130.jpg,Abstract,4.997626309520714,0.415671154572443
3d-dataset\3D Models\Abstract\qp131.obj,3d-dataset\Thumbnails\Abstract\qp131.jpg,Abstract,4.8642671791352114,0.39410636434487617
3d-dataset\3D Models\Abstract\qp132.obj,3d-dataset\Thumbnails\Abstract\qp132.jpg,Abstract,4.53012580566205,0.4113860857440055
3d-dataset\3D Models\Abstract\qp133.obj,3d-dataset\Thumbnails\Abstract\qp133.jpg,Abstract,5.703239926635995,0.39211242684781733
3d-dataset\3D Models\Abstract\qp134.obj,3d-dataset\Thumbnails\Abstract\qp134.jpg,Abstract,4.967497554508698,0.4019562166141113
3d-dataset\3D Models\Abstract\qp135.obj,3d-dataset\Thumbnails\Abstract\qp135.jpg,Abstract,5.311475018688686,0.36848874466279585
3d-dataset\3D Models\Abstract\qp136.obj,3d-dataset\Thumbnails\Abstract\qp136.jpg,Abstract,4.954833460093204,0.4321773705280029
3d-dataset\3D Models\Abstract\qp137.obj,3d-dataset\Thumbnails\Abstract\qp137.jpg,Abstract,5.1572010686951275,0.3860797819323296
3d-dataset\3D Models\Abstract\qp138.obj,3d-dataset\Thumbnails\Abstract\qp138.jpg,Abstract,4.832747588310362,0.3945685433626959
3d-dataset\3D Models\Abstract\qp139.obj,3d-dataset\Thumbnails\Abstract\qp139.jpg,Abstract,4.956673247746681,0.40213601234349
3d-dataset\3D Models\Abstract\qp140.obj,3d-dataset\Thumbnails\Abstract\qp140.jpg,Abstract,4.962879978413247,0.43389468840483963
3d-dataset\3D Models\Abstract\qp21.obj,3d-dataset\Thumbnails\Abstract\qp21.jpg,Abstract,4.2646741265371055,0.4356152781236224
3d-dataset\3D Models\Abstract\qp22.obj,3d-dataset\Thumbnails\Abstract\qp22.jpg,Abstract,3.7481721436716353,0.4644511669016131
3d-dataset\3D Models\Abstract\qp23.obj,3d-dataset\Thumbnails\Abstract\qp23.jpg,Abstract,4.1739012932005295,0.4327455212594298
3d-dataset\3D Models\Abstract\qp24.obj,3d-dataset\Thumbnails\Abstract\qp24.jpg,Abstract,4.8534138236199595,0.45000919809183887
3d-dataset\3D Models\Abstract\qp25.obj,3d-dataset\Thumbnails\Abstract\qp25.jpg,Abstract,4.550629193648526,0.41015033520033145
3d-dataset\3D Models\Abstract\qp26.obj,3d-dataset\Thumbnails\Abstract\qp26.jpg,Abstract,4.571433453957147,0.45564741713488077
3d-dataset\3D Models\Abstract\qp27.obj,3d-dataset\Thumbnails\Abstract\qp27.jpg,Abstract,4.473774698108532,0.45689355921892433
3d-dataset\3D Models\Abstract\qp28.obj,3d-dataset\Thumbnails\Abstract\qp28.jpg,Abstract,4.279455396713479,0.456530579437649
3d-dataset\3D Models\Abstract\qp29.obj,3d-dataset\Thumbnails\Abstract\qp29.jpg,Abstract,4.247882299050444,0.4586739379428481
3d-dataset\3D Models\Abstract\qp30.obj,3d-dataset\Thumbnails\Abstract\qp30.jpg,Abstract,4.010139741889497,0.4705842580915555
3d-dataset\3D Models\Abstract\qp31.obj,3d-dataset\Thumbnails\Abstract\qp31.jpg,Abstract,4.995175978304191,0.4051701990322896
3d-dataset\3D Models\Abstract\qp32.obj,3d-dataset\Thumbnails\Abstract\qp32.jpg,Abstract,4.740578948181773,0.4662653330157682
3d-dataset\3D Models\Abstract\qp33.obj,3d-dataset\Thumbnails\Abstract\qp33.jpg,Abstract,4.203378543050109,0.45822294392700175
3d-dataset\3D Models\Abstract\qp34.obj,3d-dataset\Thumbnails\Abstract\qp34.jpg,Abstract,4.8146020197861255,0.45643516052329147
3d-dataset\3D Models\Abstract\qp35.obj,3d-dataset\Thumbnails\Abstract\qp35.jpg,Abstract,4.100394039088162,0.4653795117325732
3d-dataset\3D Models\Abstract\qp36.obj,3d-dataset\Thumbnails\Abstract\qp36.jpg,Abstract,3.804270305645722,0.48692919588113365
3d-dataset\3D Models\Abstract\qp37.obj,3d-dataset\Thumbnails\Abstract\qp37.jpg,Abstract,4.853815839126265,0.4321209249738489
3d-dataset\3D Models\Abstract\qp38.obj,3d-dataset\Thumbnails\Abstract\qp38.jpg,Abstract,4.910124687869424,0.459270047151171
3d-dataset\3D Models\Abstract\qp39.obj,3d-dataset\Thumbnails\Abstract\qp39.jpg,Abstract,3.95754588066623,0.4601674079492572
3d-dataset\3D Models\Abstract\qp40.obj,3d-dataset\Thumbnails\Abstract\qp40.jpg,Abstract,4.46317067115608,0.43403555543164973
3d-dataset\3D Models\Abstract\qp41.obj,3d-dataset\Thumbnails\Abstract\qp41.jpg,Abstract,4.7094546016870575,0.4831656115151861
3d-dataset\3D Models\Abstract\qp42.obj,3d-dataset\Thumbnails\Abstract\qp42.jpg,Abstract,4.36911336874232,0.4374697220544681
3d-dataset\3D Models\Abstract\qp43.obj,3d-dataset\Thumbnails\Abstract\qp43.jpg,Abstract,4.402674493618824,0.4304131475277991
3d-dataset\3D Models\Abstract\qp44.obj,3d-dataset\Thumbnails\Abstract\qp44.jpg,Abstract,4.364710581597289,0.4782599288446905
3d-dataset\3D Models\Abstract\qp45.obj,3d-dataset\Thumbnails\Abstract\qp45.jpg,Abstract,3.7407881408263233,0.4447028507897428
3d-dataset\3D Models\Abstract\qp46.obj,3d-dataset\Thumbnails\Abstract\qp46.jpg,Abstract,4.691674357454859,0.41590935611949975
3d-dataset\3D Models\Abstract\qp47.obj,3d-dataset\Thumbnails\Abstract\qp47.jpg,Abstract,5.1331544954906505,0.39865344819871756
3d-dataset\3D Models\Abstract\qp48.obj,3d-dataset\Thumbnails\Abstract\qp48.jpg,Abstract,4.343632948006492,0.47963227594484453
3d-dataset\3D Models\Abstract\qp49.obj,3d-dataset\Thumbnails\Abstract\qp49.jpg,Abstract,4.95557422086324,0.4350313547282285
3d-dataset\3D Models\Abstract\qp50.obj,3d-dataset\Thumbnails\Abstract\qp50.jpg,Abstract,4.211426359037376,0.4655565886003064
3d-dataset\3D Models\Abstract\qp51.obj,3d-dataset\Thumbnails\Abstract\qp51.jpg,Abstract,5.024947265603676,0.44024437524190807
3d-dataset\3D Models\Abstract\qp52.obj,3d-dataset\Thumbnails\Abstract\qp52.jpg,Abstract,4.502382277217172,0.46795614218140474
3d-dataset\3D Models\Abstract\qp53.obj,3d-dataset\Thumbnails\Abstract\qp53.jpg,Abstract,4.979427014467441,0.48909817693026997
3d-dataset\3D Models\Abstract\qp54.obj,3d-dataset\Thumbnails\Abstract\qp54.jpg,Abstract,4.256872917959728,0.46833189138206377
3d-dataset\3D Models\Abstract\qp55.obj,3d-dataset\Thumbnails\Abstract\qp55.jpg,Abstract,4.2031606252349665,0.45558736528263416
3d-dataset\3D Models\Abstract\qp56.obj,3d-dataset\Thumbnails\Abstract\qp56.jpg,Abstract,4.033923510924648,0.43963709621082075
3d-dataset\3D Models\Abstract\qp57.obj,3d-dataset\Thumbnails\Abstract\qp57.jpg,Abstract,4.500089364097861,0.4304534773135127
3d-dataset\3D Models\Abstract\qp58.obj,3d-dataset\Thumbnails\Abstract\qp58.jpg,Abstract,4.614521582949901,0.4452788779628749
3d-dataset\3D Models\Abstract\qp59.obj,3d-dataset\Thumbnails\Abstract\qp59.jpg,Abstract,3.920373133064788,0.4535410169523155
3d-dataset\3D Models\Abstract\qp60.obj,3d-dataset\Thumbnails\Abstract\qp60.jpg,Abstract,4.363042003149924,0.48722634162363737
3d-dataset\3D Models\Abstract\qp61.obj,3d-dataset\Thumbnails\Abstract\qp61.jpg,Abstract,4.361338410174325,0.4577771784017424
3d-dataset\3D Models\Abstract\qp62.obj,3d-dataset\Thumbnails\Abstract\qp62.jpg,Abstract,4.1499754919310154,0.47404698905174314
3d-dataset\3D Models\Abstract\qp63.obj,3d-dataset\Thumbnails\Abstract\qp63.jpg,Abstract,4.0924038313350515,0.42512532438590406
3d-dataset\3D Models\Abstract\qp64.obj,3d-dataset\Thumbnails\Abstract\qp64.jpg,Abstract,3.872004746747582,0.4782748483148211
3d-dataset\3D Models\Abstract\qp65.obj,3d-dataset\Thumbnails\Abstract\qp65.jpg,Abstract,4.091472429393639,0.4787108674024932
3d-dataset\3D Models\Abstract\qp66.obj,3d-dataset\Thumbnails\Abstract\qp66.jpg,Abstract,4.3664528354642504,0.4746652604876825
3d-dataset\3D Models\Abstract\qp67.obj,3d-dataset\Thumbnails\Abstract\qp67.jpg,Abstract,4.258217749663742,0.40801969394646026
3d-dataset\3D Models\Abstract\qp68.obj,3d-dataset\Thumbnails\Abstract\qp68.jpg,Abstract,3.996519263498676,0.4061599576148545
3d-dataset\3D Models\Abstract\qp69.obj,3d-dataset\Thumbnails\Abstract\qp69.jpg,Abstract,4.256717567079113,0.4626697651965348
3d-dataset\3D Models\Abstract\qp70.obj,3d-dataset\Thumbnails\Abstract\qp70.jpg,Abstract,4.1444313117259775,0.4093253145555536
3d-dataset\3D Models\Abstract\qp71.obj,3d-dataset\Thumbnails\Abstract\qp71.jpg,Abstract,3.1280388084907074,0.4525949351951149
3d-dataset\3D Models\Abstract\qp72.obj,3d-dataset\Thumbnails\Abstract\qp72.jpg,Abstract,2.8480167562148493,0.43510812408409993
3d-dataset\3D Models\Abstract\qp73.obj,3d-dataset\Thumbnails\Abstract\qp73.jpg,Abstract,3.067091749227423,0.45177954150779637
3d-dataset\3D Models\Abstract\qp74.obj,3d-dataset\Thumbnails\Abstract\qp74.jpg,Abstract,3.3900843520709425,0.45369816819445125
3d-dataset\3D Models\Abstract\qp75.obj,3d-dataset\Thumbnails\Abstract\qp75.jpg,Abstract,2.5140074604569933,0.4209882190583753
3d-dataset\3D Models\Abstract\qp76.obj,3d-dataset\Thumbnails\Abstract\qp76.jpg,Abstract,2.7297750289831892,0.46633980758096505
3d-dataset\3D Models\Abstract\qp77.obj,3d-dataset\Thumbnails\Abstract\qp77.jpg,Abstract,2.768815358530877,0.46058511770650573
3d-dataset\3D Models\Abstract\qp78.obj,3d-dataset\Thumbnails\Abstract\qp78.jpg,Abstract,2.740549513430009,0.4471807556544314
3d-dataset\3D Models\Abstract\qp79.obj,3d-dataset\Thumbnails\Abstract\qp79.jpg,Abstract,2.611931925756575,0.4552047597490942
3d-dataset\3D Models\Abstract\qp80.obj,3d-dataset\Thumbnails\Abstract\qp80.jpg,Abstract,2.415397499503254,0.4942640813788881
3d-dataset\3D Models\Abstract\qp81.obj,3d-dataset\Thumbnails\Abstract\qp81.jpg,Abstract,4.207632511937132,0.3118290025315168
3d-dataset\3D Models\Abstract\qp82.obj,3d-dataset\Thumbnails\Abstract\qp82.jpg,Abstract,4.611518959131328,0.33235743095520065
3d-dataset\3D Models\Abstract\qp83.obj,3d-dataset\Thumbnails\Abstract\qp83.jpg,Abstract,4.668958899164134,0.36941779908845307
3d-dataset\3D Models\Abstract\qp84.obj,3d-dataset\Thumbnails\Abstract\qp84.jpg,Abstract,4.745498986664696,0.30873358160309067
3d-dataset\3D Models\Abstract\qp85.obj,3d-dataset\Thumbnails\Abstract\qp85.jpg,Abstract,4.644106314512097,0.30676651130059424
3d-dataset\3D Models\Abstract\qp86.obj,3d-dataset\Thumbnails\Abstract\qp86.jpg,Abstract,4.219501309702727,0.29098822764367055
3d-dataset\3D Models\Abstract\qp87.obj,3d-dataset\Thumbnails\Abstract\qp87.jpg,Abstract,4.807352847891045,0.3493718925694506
3d-dataset\3D Models\Abstract\qp88.obj,3d-dataset\Thumbnails\Abstract\qp88.jpg,Abstract,4.43208295538814,0.31678740916954284
3d-dataset\3D Models\Abstract\qp89.obj,3d-dataset\Thumbnails\Abstract\qp89.jpg,Abstract,5.266062520036935,0.30900776746324604
3d-dataset\3D Models\Abstract\qp90.obj,3d-dataset\Thumbnails\Abstract\qp90.jpg,Abstract,4.408155970580507,0.3353439224834624
3d-dataset\3D Models\Abstract\qpvase.obj,3d-dataset\Thumbnails\Abstract\qpvase.jpg,Abstract,5.243422133159731,0.3262361922254222
3d-dataset\3D Models\Abstract\qpvase2.obj,3d-dataset\Thumbnails\Abstract\qpvase2.jpg,Abstract,5.062977457040998,0.3944098101080349
3d-dataset\3D Models\Abstract\tutu_10.obj,3d-dataset\Thumbnails\Abstract\tutu_10.jpg,Abstract,2.373107850437288,0.3669571473180269
3d-dataset\3D Models\Abstract\tutu_11.obj,3d-dataset\Thumbnails\Abstract\tutu_11.jpg,Abstract,6.329105156830283,0.3256820697713314
3d-dataset\3D Models\Abstract\tutu_13.obj,3d-dataset\Thumbnails\Abstract\tutu_13.jpg,Abstract,6.987425933276176,0.3366054177779974
3d-dataset\3D Models\Abstract\tutu_15.obj,3d-dataset\Thumbnails\Abstract\tutu_15.jpg,Abstract,6.0320559739296655,0.33039757386893004
3d-dataset\3D Models\Abstract\tutu_16.obj,3d-dataset\Thumbnails\Abstract\tutu_16.jpg,Abstract,1.9019927039319684,0.26326399344706614
3d-dataset\3D Models\Abstract\tutu_17.obj,3d-dataset\Thumbnails\Abstract\tutu_17.jpg,Abstract,2.185855927384146,0.26608976173157833
3d-dataset\3D Models\Abstract\tutu_18.obj,3d-dataset\Thumbnails\Abstract\tutu_18.jpg,Abstract,2.5401459829603037,0.3232513994259148
3d-dataset\3D Models\Abstract\tutu_19.obj,3d-dataset\Thumbnails\Abstract\tutu_19.jpg,Abstract,6.630820728203444,0.29893036792946154
3d-dataset\3D Models\Abstract\tutu_21.obj,3d-dataset\Thumbnails\Abstract\tutu_21.jpg,Abstract,2.7232452789485566,0.36534814730290477
3d-dataset\3D Models\Abstract\tutu_22.obj,3d-dataset\Thumbnails\Abstract\tutu_22.jpg,Abstract,3.865315700832741,0.32895463962636035
3d-dataset\3D Models\Abstract\tutu_23.obj,3d-dataset\Thumbnails\Abstract\tutu_23.jpg,Abstract,8.148773219637926,0.39017504540862274
3d-dataset\3D Models\Abstract\tutu_24.obj,3d-dataset\Thumbnails\Abstract\tutu_24.jpg,Abstract,3.450646098861635,0.3503363415299214
3d-dataset\3D Models\Abstract\tutu_25.obj,3d-dataset\Thumbnails\Abstract\tutu_25.jpg,Abstract,2.646626017938276,0.3268166502944985
3d-dataset\3D Models\Abstract\tutu_26.obj,3d-dataset\Thumbnails\Abstract\tutu_26.jpg,Abstract,3.211760160170224,0.2829932636031552
3d-dataset\3D Models\Abstract\tutu_27.obj,3d-dataset\Thumbnails\Abstract\tutu_27.jpg,Abstract,17.28514622835001,0.24898188197091117
3d-dataset\3D Models\Abstract\tutu_28.obj,3d-dataset\Thumbnails\Abstract\tutu_28.jpg,Abstract,2.593915769426029,0.3695828256472102
3d-dataset\3D Models\Abstract\tutu_29.obj,3d-dataset\Thumbnails\Abstract\tutu_29.jpg,Abstract,2.9157888371131953,0.3827619687171529
3d-dataset\3D Models\Abstract\tutu_30.obj,3d-dataset\Thumbnails\Abstract\tutu_30.jpg,Abstract,2.9157888371131953,0.3827619687171529
3d-dataset\3D Models\Abstract\tutu_31.obj,3d-dataset\Thumbnails\Abstract\tutu_31.jpg,Abstract,2.593915769426029,0.3695828256472102
3d-dataset\3D Models\Abstract\tutu_32.obj,3d-dataset\Thumbnails\Abstract\tutu_32.jpg,Abstract,10.769087388949842,0.23623655035432034
3d-dataset\3D Models\Abstract\tutu_33.obj,3d-dataset\Thumbnails\Abstract\tutu_33.jpg,Abstract,3.211760160170224,0.2829932636031552
3d-dataset\3D Models\Abstract\tutu_34.obj,3d-dataset\Thumbnails\Abstract\tutu_34.jpg,Abstract,2.646626017938276,0.3268166502944985
