model_path,thumbnail_path,category,fourier_feature,zernike_feature
3d-dataset\3D Models\Abstract\Abstractshape33.obj,3d-dataset\Thumbnails\Abstract\Abstractshape33.jpg,Abstract,4.58987905286101,0.4501148180254768
3d-dataset\3D Models\Abstract\Abstractshape34.obj,3d-dataset\Thumbnails\Abstract\Abstractshape34.jpg,Abstract,5.621862678956778,0.4192045347750429
3d-dataset\3D Models\Abstract\Abstractshape35.obj,3d-dataset\Thumbnails\Abstract\Abstractshape35.jpg,Abstract,5.347778286785337,0.41846849487979165
3d-dataset\3D Models\Abstract\Abstractshape36.obj,3d-dataset\Thumbnails\Abstract\Abstractshape36.jpg,Abstract,5.558906906403419,0.436548715221053
3d-dataset\3D Models\Abstract\Abstractshape37.obj,3d-dataset\Thumbnails\Abstract\Abstractshape37.jpg,Abstract,5.385454761520882,0.4433093245387336
3d-dataset\3D Models\Abstract\Abstractshape38.obj,3d-dataset\Thumbnails\Abstract\Abstractshape38.jpg,Abstract,5.583746846802648,0.4425415835359649
3d-dataset\3D Models\Abstract\Abstractshape39.obj,3d-dataset\Thumbnails\Abstract\Abstractshape39.jpg,Abstract,5.5041567073782,0.44288428775806504
3d-dataset\3D Models\Abstract\Abstractshape4.obj,3d-dataset\Thumbnails\Abstract\Abstractshape4.jpg,Abstract,5.589924399475409,0.43849499581890816
3d-dataset\3D Models\Abstract\Abstractshape40.obj,3d-dataset\Thumbnails\Abstract\Abstractshape40.jpg,Abstract,5.405794017017695,0.4242271357476956
3d-dataset\3D Models\Abstract\Abstractshape41.obj,3d-dataset\Thumbnails\Abstract\Abstractshape41.jpg,Abstract,4.5226564092035755,0.46242751565982393
3d-dataset\3D Models\Abstract\Abstractshape42.obj,3d-dataset\Thumbnails\Abstract\Abstractshape42.jpg,Abstract,4.662774726606326,0.46931962921662
3d-dataset\3D Models\Abstract\Abstractshape43.obj,3d-dataset\Thumbnails\Abstract\Abstractshape43.jpg,Abstract,5.437054646962844,0.38881924933851075
3d-dataset\3D Models\Abstract\Abstractshape44.obj,3d-dataset\Thumbnails\Abstract\Abstractshape44.jpg,Abstract,5.249432354281813,0.45677372820074397
3d-dataset\3D Models\Abstract\Abstractshape45.obj,3d-dataset\Thumbnails\Abstract\Abstractshape45.jpg,Abstract,5.541238121113965,0.42353021307965105
3d-dataset\3D Models\Abstract\Abstractshape46.obj,3d-dataset\Thumbnails\Abstract\Abstractshape46.jpg,Abstract,5.470484606108799,0.4274025382979158
3d-dataset\3D Models\Abstract\Abstractshape47.obj,3d-dataset\Thumbnails\Abstract\Abstractshape47.jpg,Abstract,5.437903090906531,0.44968569002527986
3d-dataset\3D Models\Abstract\Abstractshape48.obj,3d-dataset\Thumbnails\Abstract\Abstractshape48.jpg,Abstract,5.569163922725895,0.450407658489304
3d-dataset\3D Models\Abstract\Abstractshape49.obj,3d-dataset\Thumbnails\Abstract\Abstractshape49.jpg,Abstract,5.570993710579362,0.44995833229035825
3d-dataset\3D Models\Abstract\Abstractshape5.obj,3d-dataset\Thumbnails\Abstract\Abstractshape5.jpg,Abstract,5.473265302048557,0.4326950688675218
3d-dataset\3D Models\Abstract\Abstractshape50.obj,3d-dataset\Thumbnails\Abstract\Abstractshape50.jpg,Abstract,5.47755345247249,0.4538742574953661
3d-dataset\3D Models\Abstract\Abstractshape6.obj,3d-dataset\Thumbnails\Abstract\Abstractshape6.jpg,Abstract,4.773163768891655,0.4873472594635367
3d-dataset\3D Models\Abstract\Abstractshape7.obj,3d-dataset\Thumbnails\Abstract\Abstractshape7.jpg,Abstract,5.424919616062539,0.4739371253393714
3d-dataset\3D Models\Abstract\Abstractshape8.obj,3d-dataset\Thumbnails\Abstract\Abstractshape8.jpg,Abstract,4.799436216807621,0.4596108948671247
3d-dataset\3D Models\Abstract\Abstractshape9.obj,3d-dataset\Thumbnails\Abstract\Abstractshape9.jpg,Abstract,4.73885533201665,0.4614025186651964
3d-dataset\3D Models\Abstract\Archive3D_Paso_dos-vase.obj,3d-dataset\Thumbnails\Abstract\Archive3D_Paso_dos-vase.jpg,Abstract,2.9645202973617373,0.40079867773988803
3d-dataset\3D Models\Abstract\Archive3D_vaso.obj,3d-dataset\Thumbnails\Abstract\Archive3D_vaso.jpg,Abstract,3.357776598018812,0.36904617958650054
3d-dataset\3D Models\Abstract\Archive3D_Vaza N100608.obj,3d-dataset\Thumbnails\Abstract\Archive3D_Vaza N100608.jpg,Abstract,2.665964169983856,0.3229589215612831
3d-dataset\3D Models\Abstract\BATUR V 120.obj,3d-dataset\Thumbnails\Abstract\BATUR V 120.jpg,Abstract,5.971434684723631,0.33506448945921125
3d-dataset\3D Models\Abstract\Cauldron Silver - SLF.obj,3d-dataset\Thumbnails\Abstract\Cauldron Silver - SLF.jpg,Abstract,4.108987506469662,0.4671187136199016
3d-dataset\3D Models\Abstract\Flower Vase.obj,3d-dataset\Thumbnails\Abstract\Flower Vase.jpg,Abstract,2.62345753092007,0.3709991486143977
3d-dataset\3D Models\Abstract\London E 440.obj,3d-dataset\Thumbnails\Abstract\London E 440.jpg,Abstract,2.850986512451872,0.46245935391067966
3d-dataset\3D Models\Abstract\m535.obj,3d-dataset\Thumbnails\Abstract\m535.jpg,Abstract,5.42925170466992,0.35512770791684156
3d-dataset\3D Models\Abstract\qp111.obj,3d-dataset\Thumbnails\Abstract\qp111.jpg,Abstract,4.906818180458524,0.43071914333789757
3d-dataset\3D Models\Abstract\qp112.obj,3d-dataset\Thumbnails\Abstract\qp112.jpg,Abstract,5.0124506939161915,0.3646544804391641
3d-dataset\3D Models\Abstract\qp113.obj,3d-dataset\Thumbnails\Abstract\qp113.jpg,Abstract,5.19760990243204,0.38943796333840125
3d-dataset\3D Models\Abstract\qp114.obj,3d-dataset\Thumbnails\Abstract\qp114.jpg,Abstract,5.669453377668388,0.376397549971629
3d-dataset\3D Models\Abstract\qp115.obj,3d-dataset\Thumbnails\Abstract\qp115.jpg,Abstract,5.381063423419313,0.37861397906216143
3d-dataset\3D Models\Abstract\qp116.obj,3d-dataset\Thumbnails\Abstract\qp116.jpg,Abstract,5.433425983299942,0.3930210117957415
3d-dataset\3D Models\Abstract\qp117.obj,3d-dataset\Thumbnails\Abstract\qp117.jpg,Abstract,5.765707845911353,0.3687625413204299
3d-dataset\3D Models\Abstract\qp118.obj,3d-dataset\Thumbnails\Abstract\qp118.jpg,Abstract,5.376623171339332,0.38226228907838505
3d-dataset\3D Models\Abstract\qp119.obj,3d-dataset\Thumbnails\Abstract\qp119.jpg,Abstract,5.774926507349615,0.37328749295586233
3d-dataset\3D Models\Abstract\qp120.obj,3d-dataset\Thumbnails\Abstract\qp120.jpg,Abstract,5.35495906701562,0.3779069875336834
3d-dataset\3D Models\Abstract\qp121.obj,3d-dataset\Thumbnails\Abstract\qp121.jpg,Abstract,5.600832433349699,0.3833999037681532
3d-dataset\3D Models\Abstract\qp122.obj,3d-dataset\Thumbnails\Abstract\qp122.jpg,Abstract,33.49383396584665,0.3812606221255827
3d-dataset\3D Models\Abstract\qp123.obj,3d-dataset\Thumbnails\Abstract\qp123.jpg,Abstract,4.611600540016435,0.3718596059206636
3d-dataset\3D Models\Abstract\qp124.obj,3d-dataset\Thumbnails\Abstract\qp124.jpg,Abstract,4.896357064288954,0.38806450907214224
3d-dataset\3D Models\Abstract\qp125.obj,3d-dataset\Thumbnails\Abstract\qp125.jpg,Abstract,5.498965155788264,0.40042867702625934
3d-dataset\3D Models\Abstract\qp126.obj,3d-dataset\Thumbnails\Abstract\qp126.jpg,Abstract,5.058888691838006,0.38214401153615235
3d-dataset\3D Models\Abstract\qp127.obj,3d-dataset\Thumbnails\Abstract\qp127.jpg,Abstract,4.865286870745598,0.3984248799690031
3d-dataset\3D Models\Abstract\qp128.obj,3d-dataset\Thumbnails\Abstract\qp128.jpg,Abstract,5.7905175007835314,0.35851214506080425
3d-dataset\3D Models\Abstract\qp129.obj,3d-dataset\Thumbnails\Abstract\qp129.jpg,Abstract,4.663234913965925,0.42280181505780523
3d-dataset\3D Models\Abstract\qp130.obj,3d-dataset\Thumbnails\Abstract\qp130.jpg,Abstract,4.910341493248153,0.4037775201485391
3d-dataset\3D Models\Abstract\qp131.obj,3d-dataset\Thumbnails\Abstract\qp131.jpg,Abstract,5.127595254926826,0.4013883687351401
3d-dataset\3D Models\Abstract\qp132.obj,3d-dataset\Thumbnails\Abstract\qp132.jpg,Abstract,5.236099858096693,0.40980688459031406
3d-dataset\3D Models\Abstract\qp133.obj,3d-dataset\Thumbnails\Abstract\qp133.jpg,Abstract,5.629251537269948,0.3928009498680544
3d-dataset\3D Models\Abstract\qp134.obj,3d-dataset\Thumbnails\Abstract\qp134.jpg,Abstract,4.87623057725707,0.39755118151835855
3d-dataset\3D Models\Abstract\qp135.obj,3d-dataset\Thumbnails\Abstract\qp135.jpg,Abstract,6.067870002671795,0.3707505812100345
3d-dataset\3D Models\Abstract\qp136.obj,3d-dataset\Thumbnails\Abstract\qp136.jpg,Abstract,4.912919245751576,0.4126279055870561
3d-dataset\3D Models\Abstract\qp137.obj,3d-dataset\Thumbnails\Abstract\qp137.jpg,Abstract,5.539876713331215,0.3617707395956142
3d-dataset\3D Models\Abstract\qp138.obj,3d-dataset\Thumbnails\Abstract\qp138.jpg,Abstract,4.682441413246745,0.41358465680099415
3d-dataset\3D Models\Abstract\qp139.obj,3d-dataset\Thumbnails\Abstract\qp139.jpg,Abstract,5.318157003442374,0.3997167469500676
3d-dataset\3D Models\Abstract\qp140.obj,3d-dataset\Thumbnails\Abstract\qp140.jpg,Abstract,5.350627634340494,0.4109787211078541
3d-dataset\3D Models\Abstract\qp21.obj,3d-dataset\Thumbnails\Abstract\qp21.jpg,Abstract,4.683616258983627,0.4577674973268375
3d-dataset\3D Models\Abstract\qp22.obj,3d-dataset\Thumbnails\Abstract\qp22.jpg,Abstract,4.151269581612963,0.4594122917122117
3d-dataset\3D Models\Abstract\qp23.obj,3d-dataset\Thumbnails\Abstract\qp23.jpg,Abstract,4.07903543906635,0.46357354204838214
3d-dataset\3D Models\Abstract\qp24.obj,3d-dataset\Thumbnails\Abstract\qp24.jpg,Abstract,4.78272960850867,0.45698213705356666
3d-dataset\3D Models\Abstract\qp25.obj,3d-dataset\Thumbnails\Abstract\qp25.jpg,Abstract,3.853363052175767,0.43069582020044445
3d-dataset\3D Models\Abstract\qp26.obj,3d-dataset\Thumbnails\Abstract\qp26.jpg,Abstract,4.488923916286474,0.45409922927871554
3d-dataset\3D Models\Abstract\qp27.obj,3d-dataset\Thumbnails\Abstract\qp27.jpg,Abstract,4.354197929487506,0.4701342495416097
3d-dataset\3D Models\Abstract\qp28.obj,3d-dataset\Thumbnails\Abstract\qp28.jpg,Abstract,4.2723460618455045,0.47616472094612794
3d-dataset\3D Models\Abstract\qp29.obj,3d-dataset\Thumbnails\Abstract\qp29.jpg,Abstract,4.143267635362056,0.4566736002941802
3d-dataset\3D Models\Abstract\qp30.obj,3d-dataset\Thumbnails\Abstract\qp30.jpg,Abstract,4.195886046111387,0.48113191222133533
3d-dataset\3D Models\Abstract\qp31.obj,3d-dataset\Thumbnails\Abstract\qp31.jpg,Abstract,5.146808559262583,0.4121055379467748
3d-dataset\3D Models\Abstract\qp32.obj,3d-dataset\Thumbnails\Abstract\qp32.jpg,Abstract,4.789121858282856,0.4627591574427881
3d-dataset\3D Models\Abstract\qp33.obj,3d-dataset\Thumbnails\Abstract\qp33.jpg,Abstract,4.133285171229174,0.45943206601602765
3d-dataset\3D Models\Abstract\qp34.obj,3d-dataset\Thumbnails\Abstract\qp34.jpg,Abstract,4.840530767151566,0.4470131335721
3d-dataset\3D Models\Abstract\qp35.obj,3d-dataset\Thumbnails\Abstract\qp35.jpg,Abstract,4.400844478246544,0.48437085075423586
3d-dataset\3D Models\Abstract\qp36.obj,3d-dataset\Thumbnails\Abstract\qp36.jpg,Abstract,4.201711060601822,0.48580228776233997
3d-dataset\3D Models\Abstract\qp37.obj,3d-dataset\Thumbnails\Abstract\qp37.jpg,Abstract,4.623624680868718,0.43660542377027606
3d-dataset\3D Models\Abstract\qp38.obj,3d-dataset\Thumbnails\Abstract\qp38.jpg,Abstract,4.745778501373908,0.45950214498580794
3d-dataset\3D Models\Abstract\qp39.obj,3d-dataset\Thumbnails\Abstract\qp39.jpg,Abstract,4.117262046379125,0.45977553240960806
3d-dataset\3D Models\Abstract\qp40.obj,3d-dataset\Thumbnails\Abstract\qp40.jpg,Abstract,4.658620747816231,0.43184648723325997
3d-dataset\3D Models\Abstract\qp41.obj,3d-dataset\Thumbnails\Abstract\qp41.jpg,Abstract,4.584797721173652,0.485763658356207
3d-dataset\3D Models\Abstract\qp42.obj,3d-dataset\Thumbnails\Abstract\qp42.jpg,Abstract,3.929691729832861,0.43858414527018824
3d-dataset\3D Models\Abstract\qp43.obj,3d-dataset\Thumbnails\Abstract\qp43.jpg,Abstract,4.653918635459381,0.4429429053257641
3d-dataset\3D Models\Abstract\qp44.obj,3d-dataset\Thumbnails\Abstract\qp44.jpg,Abstract,4.046905428337193,0.4907668892005022
3d-dataset\3D Models\Abstract\qp45.obj,3d-dataset\Thumbnails\Abstract\qp45.jpg,Abstract,4.060294894078866,0.4596001188772327
3d-dataset\3D Models\Abstract\qp46.obj,3d-dataset\Thumbnails\Abstract\qp46.jpg,Abstract,4.580440410948343,0.43490643044658833
3d-dataset\3D Models\Abstract\qp47.obj,3d-dataset\Thumbnails\Abstract\qp47.jpg,Abstract,4.902698317896187,0.4112658414495755
3d-dataset\3D Models\Abstract\qp48.obj,3d-dataset\Thumbnails\Abstract\qp48.jpg,Abstract,4.409756970850549,0.4813780201851561
3d-dataset\3D Models\Abstract\qp49.obj,3d-dataset\Thumbnails\Abstract\qp49.jpg,Abstract,4.832780132696457,0.4410621566382611
3d-dataset\3D Models\Abstract\qp50.obj,3d-dataset\Thumbnails\Abstract\qp50.jpg,Abstract,4.354495014704077,0.4678136228984311
3d-dataset\3D Models\Abstract\qp51.obj,3d-dataset\Thumbnails\Abstract\qp51.jpg,Abstract,5.212862374440535,0.4401165442437565
3d-dataset\3D Models\Abstract\qp52.obj,3d-dataset\Thumbnails\Abstract\qp52.jpg,Abstract,4.427922687785171,0.47856963104604483
3d-dataset\3D Models\Abstract\qp53.obj,3d-dataset\Thumbnails\Abstract\qp53.jpg,Abstract,4.399745473495139,0.5116931062967027
3d-dataset\3D Models\Abstract\qp54.obj,3d-dataset\Thumbnails\Abstract\qp54.jpg,Abstract,4.346929185488019,0.4739292636596868
3d-dataset\3D Models\Abstract\qp55.obj,3d-dataset\Thumbnails\Abstract\qp55.jpg,Abstract,4.121456525156298,0.48260845791078805
3d-dataset\3D Models\Abstract\qp56.obj,3d-dataset\Thumbnails\Abstract\qp56.jpg,Abstract,4.014136719543168,0.46399834314763205
3d-dataset\3D Models\Abstract\qp57.obj,3d-dataset\Thumbnails\Abstract\qp57.jpg,Abstract,4.154289267261422,0.4793431452754204
3d-dataset\3D Models\Abstract\qp58.obj,3d-dataset\Thumbnails\Abstract\qp58.jpg,Abstract,4.666250804278911,0.45948783316936165
3d-dataset\3D Models\Abstract\qp59.obj,3d-dataset\Thumbnails\Abstract\qp59.jpg,Abstract,4.309569436789703,0.4781685303914805
3d-dataset\3D Models\Abstract\qp60.obj,3d-dataset\Thumbnails\Abstract\qp60.jpg,Abstract,4.456658894488318,0.48285119394121595
3d-dataset\3D Models\Abstract\qp61.obj,3d-dataset\Thumbnails\Abstract\qp61.jpg,Abstract,4.578787610661099,0.466724021910343
3d-dataset\3D Models\Abstract\qp62.obj,3d-dataset\Thumbnails\Abstract\qp62.jpg,Abstract,4.556744863174665,0.4876594009282784
3d-dataset\3D Models\Abstract\qp63.obj,3d-dataset\Thumbnails\Abstract\qp63.jpg,Abstract,4.825200639950146,0.4681496844744763
3d-dataset\3D Models\Abstract\qp64.obj,3d-dataset\Thumbnails\Abstract\qp64.jpg,Abstract,4.066721906001591,0.4885737921074545
3d-dataset\3D Models\Abstract\qp65.obj,3d-dataset\Thumbnails\Abstract\qp65.jpg,Abstract,4.767203359556919,0.48151847018706456
3d-dataset\3D Models\Abstract\qp66.obj,3d-dataset\Thumbnails\Abstract\qp66.jpg,Abstract,4.4896349300065514,0.4774813261703616
3d-dataset\3D Models\Abstract\qp67.obj,3d-dataset\Thumbnails\Abstract\qp67.jpg,Abstract,4.245557696208186,0.4467585339940317
3d-dataset\3D Models\Abstract\qp68.obj,3d-dataset\Thumbnails\Abstract\qp68.jpg,Abstract,4.100846925648269,0.4334243661039201
3d-dataset\3D Models\Abstract\qp69.obj,3d-dataset\Thumbnails\Abstract\qp69.jpg,Abstract,4.299918132800747,0.4802095376524365
3d-dataset\3D Models\Abstract\qp70.obj,3d-dataset\Thumbnails\Abstract\qp70.jpg,Abstract,4.561339844918976,0.46216190472713725
3d-dataset\3D Models\Abstract\qp71.obj,3d-dataset\Thumbnails\Abstract\qp71.jpg,Abstract,3.419757197232161,0.45581624633500656
3d-dataset\3D Models\Abstract\qp72.obj,3d-dataset\Thumbnails\Abstract\qp72.jpg,Abstract,3.5566524419848333,0.44554430158420616
3d-dataset\3D Models\Abstract\qp73.obj,3d-dataset\Thumbnails\Abstract\qp73.jpg,Abstract,3.439095269123229,0.44877102246374784
3d-dataset\3D Models\Abstract\qp74.obj,3d-dataset\Thumbnails\Abstract\qp74.jpg,Abstract,3.485402180524323,0.45817536898264577
3d-dataset\3D Models\Abstract\qp75.obj,3d-dataset\Thumbnails\Abstract\qp75.jpg,Abstract,2.9432618132345536,0.4292387812036602
3d-dataset\3D Models\Abstract\qp76.obj,3d-dataset\Thumbnails\Abstract\qp76.jpg,Abstract,2.904273425889103,0.47260057595859856
3d-dataset\3D Models\Abstract\qp77.obj,3d-dataset\Thumbnails\Abstract\qp77.jpg,Abstract,2.9705330758049473,0.46593772178214987
3d-dataset\3D Models\Abstract\qp78.obj,3d-dataset\Thumbnails\Abstract\qp78.jpg,Abstract,3.0046311133170716,0.45428260346451593
3d-dataset\3D Models\Abstract\qp79.obj,3d-dataset\Thumbnails\Abstract\qp79.jpg,Abstract,2.951892593564241,0.4588114554735135
3d-dataset\3D Models\Abstract\qp80.obj,3d-dataset\Thumbnails\Abstract\qp80.jpg,Abstract,2.8771411567142167,0.4913587430429562
3d-dataset\3D Models\Abstract\qp81.obj,3d-dataset\Thumbnails\Abstract\qp81.jpg,Abstract,4.421741851801275,0.3235137590840507
3d-dataset\3D Models\Abstract\qp82.obj,3d-dataset\Thumbnails\Abstract\qp82.jpg,Abstract,4.710785502969397,0.3423482483730475
3d-dataset\3D Models\Abstract\qp83.obj,3d-dataset\Thumbnails\Abstract\qp83.jpg,Abstract,4.767676583528652,0.36562082624948444
3d-dataset\3D Models\Abstract\qp84.obj,3d-dataset\Thumbnails\Abstract\qp84.jpg,Abstract,4.1080859780454295,0.31984016423242584
3d-dataset\3D Models\Abstract\qp85.obj,3d-dataset\Thumbnails\Abstract\qp85.jpg,Abstract,4.191970306077163,0.32295575848481767
3d-dataset\3D Models\Abstract\qp86.obj,3d-dataset\Thumbnails\Abstract\qp86.jpg,Abstract,4.121734929761949,0.3109831454648279
3d-dataset\3D Models\Abstract\qp87.obj,3d-dataset\Thumbnails\Abstract\qp87.jpg,Abstract,4.224758267771718,0.35266190562072747
3d-dataset\3D Models\Abstract\qp88.obj,3d-dataset\Thumbnails\Abstract\qp88.jpg,Abstract,4.011411077294473,0.3258211459052676
3d-dataset\3D Models\Abstract\qp89.obj,3d-dataset\Thumbnails\Abstract\qp89.jpg,Abstract,4.7363208162940085,0.31549813200887705
3d-dataset\3D Models\Abstract\qp90.obj,3d-dataset\Thumbnails\Abstract\qp90.jpg,Abstract,4.418286859819753,0.3506684301470709
3d-dataset\3D Models\Abstract\qpvase.obj,3d-dataset\Thumbnails\Abstract\qpvase.jpg,Abstract,5.387413334544912,0.3374348982768571
3d-dataset\3D Models\Abstract\qpvase2.obj,3d-dataset\Thumbnails\Abstract\qpvase2.jpg,Abstract,5.427693457102171,0.4073868071859705
3d-dataset\3D Models\Abstract\tutu_10.obj,3d-dataset\Thumbnails\Abstract\tutu_10.jpg,Abstract,2.3589692092154504,0.3784428201772288
3d-dataset\3D Models\Abstract\tutu_11.obj,3d-dataset\Thumbnails\Abstract\tutu_11.jpg,Abstract,5.8264646444264026,0.33713752253788803
3d-dataset\3D Models\Abstract\tutu_13.obj,3d-dataset\Thumbnails\Abstract\tutu_13.jpg,Abstract,6.506668542712407,0.33887070946493997
3d-dataset\3D Models\Abstract\tutu_15.obj,3d-dataset\Thumbnails\Abstract\tutu_15.jpg,Abstract,5.092795954293197,0.3194961308164696
3d-dataset\3D Models\Abstract\tutu_16.obj,3d-dataset\Thumbnails\Abstract\tutu_16.jpg,Abstract,2.2389787268942074,0.2755017320068185
3d-dataset\3D Models\Abstract\tutu_17.obj,3d-dataset\Thumbnails\Abstract\tutu_17.jpg,Abstract,1.9362835364218076,0.28878828735309503
3d-dataset\3D Models\Abstract\tutu_18.obj,3d-dataset\Thumbnails\Abstract\tutu_18.jpg,Abstract,2.4397899914884635,0.32957333960367935
3d-dataset\3D Models\Abstract\tutu_19.obj,3d-dataset\Thumbnails\Abstract\tutu_19.jpg,Abstract,6.355974968261579,0.31558764803676165
3d-dataset\3D Models\Abstract\tutu_21.obj,3d-dataset\Thumbnails\Abstract\tutu_21.jpg,Abstract,2.519553317531571,0.36335382432566793
3d-dataset\3D Models\Abstract\tutu_22.obj,3d-dataset\Thumbnails\Abstract\tutu_22.jpg,Abstract,3.483226504029297,0.34136067651749497
3d-dataset\3D Models\Abstract\tutu_23.obj,3d-dataset\Thumbnails\Abstract\tutu_23.jpg,Abstract,7.271584508133417,0.38999272345584873
3d-dataset\3D Models\Abstract\tutu_24.obj,3d-dataset\Thumbnails\Abstract\tutu_24.jpg,Abstract,2.9153599478407206,0.3572660341041259
3d-dataset\3D Models\Abstract\tutu_25.obj,3d-dataset\Thumbnails\Abstract\tutu_25.jpg,Abstract,2.3944099268055576,0.3414655835059081
3d-dataset\3D Models\Abstract\tutu_26.obj,3d-dataset\Thumbnails\Abstract\tutu_26.jpg,Abstract,3.2788873258588493,0.2879872630481192
3d-dataset\3D Models\Abstract\tutu_27.obj,3d-dataset\Thumbnails\Abstract\tutu_27.jpg,Abstract,15.628127991431324,0.2596721680667779
3d-dataset\3D Models\Abstract\tutu_28.obj,3d-dataset\Thumbnails\Abstract\tutu_28.jpg,Abstract,2.5295877459764617,0.36823218240311717
3d-dataset\3D Models\Abstract\tutu_29.obj,3d-dataset\Thumbnails\Abstract\tutu_29.jpg,Abstract,3.304584360682091,0.38130937178633456
3d-dataset\3D Models\Abstract\tutu_30.obj,3d-dataset\Thumbnails\Abstract\tutu_30.jpg,Abstract,3.304584360682091,0.38130937178633456
3d-dataset\3D Models\Abstract\tutu_31.obj,3d-dataset\Thumbnails\Abstract\tutu_31.jpg,Abstract,2.5295877459764617,0.36823218240311717
3d-dataset\3D Models\Abstract\tutu_32.obj,3d-dataset\Thumbnails\Abstract\tutu_32.jpg,Abstract,10.512449977827517,0.2506098243845654
3d-dataset\3D Models\Abstract\tutu_33.obj,3d-dataset\Thumbnails\Abstract\tutu_33.jpg,Abstract,3.2788873258588493,0.2879872630481192
3d-dataset\3D Models\Abstract\tutu_34.obj,3d-dataset\Thumbnails\Abstract\tutu_34.jpg,Abstract,2.3944099268055576,0.3414655835059081
