model_path,thumbnail_path,category,fourier_feature,zernike_feature
3d-dataset\3D Models\Abstract\Abstractshape36.obj,3d-dataset\Thumbnails\Abstract\Abstractshape36.jpg,Abstract,0.014351847301923504,0.014553909095716116
3d-dataset\3D Models\Abstract\Abstractshape37.obj,3d-dataset\Thumbnails\Abstract\Abstractshape37.jpg,Abstract,0.013792455640939396,0.016291742450038955
3d-dataset\3D Models\Abstract\Abstractshape38.obj,3d-dataset\Thumbnails\Abstract\Abstractshape38.jpg,Abstract,0.014233722685588437,0.014553797625056129
3d-dataset\3D Models\Abstract\Abstractshape39.obj,3d-dataset\Thumbnails\Abstract\Abstractshape39.jpg,Abstract,0.012943534065805125,0.017842761066385875
3d-dataset\3D Models\Abstract\Abstractshape4.obj,3d-dataset\Thumbnails\Abstract\Abstractshape4.jpg,Abstract,0.014407940170735815,0.014374674388611643
3d-dataset\3D Models\Abstract\Abstractshape40.obj,3d-dataset\Thumbnails\Abstract\Abstractshape40.jpg,Abstract,0.014189482731616857,0.015588318317801633
3d-dataset\3D Models\Abstract\Abstractshape41.obj,3d-dataset\Thumbnails\Abstract\Abstractshape41.jpg,Abstract,0.013135787917001089,0.01863162043477987
3d-dataset\3D Models\Abstract\Abstractshape42.obj,3d-dataset\Thumbnails\Abstract\Abstractshape42.jpg,Abstract,0.01333673918184787,0.01668053498372245
3d-dataset\3D Models\Abstract\Abstractshape43.obj,3d-dataset\Thumbnails\Abstract\Abstractshape43.jpg,Abstract,0.014624125354307538,0.01499828250683088
3d-dataset\3D Models\Abstract\Abstractshape44.obj,3d-dataset\Thumbnails\Abstract\Abstractshape44.jpg,Abstract,0.013886573296765783,0.016213811839456558
3d-dataset\3D Models\Abstract\Abstractshape45.obj,3d-dataset\Thumbnails\Abstract\Abstractshape45.jpg,Abstract,0.013936109477988838,0.01561995119248698
3d-dataset\3D Models\Abstract\Abstractshape46.obj,3d-dataset\Thumbnails\Abstract\Abstractshape46.jpg,Abstract,0.013667594145794838,0.01596723860900433
3d-dataset\3D Models\Abstract\Abstractshape47.obj,3d-dataset\Thumbnails\Abstract\Abstractshape47.jpg,Abstract,0.013603475092208644,0.016424512991117482
3d-dataset\3D Models\Abstract\Abstractshape48.obj,3d-dataset\Thumbnails\Abstract\Abstractshape48.jpg,Abstract,0.014426749319118068,0.014192432739396028
3d-dataset\3D Models\Abstract\Abstractshape49.obj,3d-dataset\Thumbnails\Abstract\Abstractshape49.jpg,Abstract,0.014417806444241175,0.014616651213847231
3d-dataset\3D Models\Abstract\Abstractshape5.obj,3d-dataset\Thumbnails\Abstract\Abstractshape5.jpg,Abstract,0.014251576395280352,0.014519345532308362
3d-dataset\3D Models\Abstract\Abstractshape50.obj,3d-dataset\Thumbnails\Abstract\Abstractshape50.jpg,Abstract,0.014025181376494058,0.014275533832835047
3d-dataset\3D Models\Abstract\Abstractshape6.obj,3d-dataset\Thumbnails\Abstract\Abstractshape6.jpg,Abstract,0.013465225997017171,0.016789355797817138
3d-dataset\3D Models\Abstract\Abstractshape7.obj,3d-dataset\Thumbnails\Abstract\Abstractshape7.jpg,Abstract,0.012884136829886374,0.01765066578286271
3d-dataset\3D Models\Abstract\Abstractshape8.obj,3d-dataset\Thumbnails\Abstract\Abstractshape8.jpg,Abstract,0.013608435253496625,0.01589187110443756
3d-dataset\3D Models\Abstract\Abstractshape9.obj,3d-dataset\Thumbnails\Abstract\Abstractshape9.jpg,Abstract,0.0134627195101523,0.017407676157187475
3d-dataset\3D Models\Abstract\Archive3D_Paso_dos-vase.obj,3d-dataset\Thumbnails\Abstract\Archive3D_Paso_dos-vase.jpg,Abstract,0.002251682482891836,0.015921348582383317
3d-dataset\3D Models\Abstract\Archive3D_vaso.obj,3d-dataset\Thumbnails\Abstract\Archive3D_vaso.jpg,Abstract,0.008312614702148249,0.016336968293693264
3d-dataset\3D Models\Abstract\Archive3D_Vaza N100608.obj,3d-dataset\Thumbnails\Abstract\Archive3D_Vaza N100608.jpg,Abstract,0.002979213898656636,0.013461649407100136
3d-dataset\3D Models\Abstract\BATUR V 120.obj,3d-dataset\Thumbnails\Abstract\BATUR V 120.jpg,Abstract,0.006297511525741057,0.014193958507177418
3d-dataset\3D Models\Abstract\Cauldron Silver - SLF.obj,3d-dataset\Thumbnails\Abstract\Cauldron Silver - SLF.jpg,Abstract,0.007504204704711727,0.01342741765490528
3d-dataset\3D Models\Abstract\Flower Vase.obj,3d-dataset\Thumbnails\Abstract\Flower Vase.jpg,Abstract,0.009050942525606995,0.011285520639708528
3d-dataset\3D Models\Abstract\London E 440.obj,3d-dataset\Thumbnails\Abstract\London E 440.jpg,Abstract,0.003173849980570322,0.030517637479341338
3d-dataset\3D Models\Abstract\m535.obj,3d-dataset\Thumbnails\Abstract\m535.jpg,Abstract,0.007454693843087943,0.02512937287795388
3d-dataset\3D Models\Abstract\qp111.obj,3d-dataset\Thumbnails\Abstract\qp111.jpg,Abstract,0.001153524970030362,0.014869813132356958
3d-dataset\3D Models\Abstract\qp112.obj,3d-dataset\Thumbnails\Abstract\qp112.jpg,Abstract,0.0010923163532106446,0.01493511419760931
3d-dataset\3D Models\Abstract\qp113.obj,3d-dataset\Thumbnails\Abstract\qp113.jpg,Abstract,0.0008466617379843924,0.014737002087949454
3d-dataset\3D Models\Abstract\qp114.obj,3d-dataset\Thumbnails\Abstract\qp114.jpg,Abstract,0.0007875653844683781,0.013919656658372213
3d-dataset\3D Models\Abstract\qp115.obj,3d-dataset\Thumbnails\Abstract\qp115.jpg,Abstract,0.0008451154825351204,0.013592133655457079
3d-dataset\3D Models\Abstract\qp116.obj,3d-dataset\Thumbnails\Abstract\qp116.jpg,Abstract,0.001022840982779364,0.015681050945687818
3d-dataset\3D Models\Abstract\qp117.obj,3d-dataset\Thumbnails\Abstract\qp117.jpg,Abstract,0.0008251886159990133,0.014693090389109832
3d-dataset\3D Models\Abstract\qp118.obj,3d-dataset\Thumbnails\Abstract\qp118.jpg,Abstract,0.0010224687042625412,0.015738010339428503
3d-dataset\3D Models\Abstract\qp119.obj,3d-dataset\Thumbnails\Abstract\qp119.jpg,Abstract,0.0008698779433087637,0.014829021565510124
3d-dataset\3D Models\Abstract\qp120.obj,3d-dataset\Thumbnails\Abstract\qp120.jpg,Abstract,0.0009338747931582605,0.015691635807310644
3d-dataset\3D Models\Abstract\qp121.obj,3d-dataset\Thumbnails\Abstract\qp121.jpg,Abstract,0.000908844385961558,0.014918230129938004
3d-dataset\3D Models\Abstract\qp122.obj,3d-dataset\Thumbnails\Abstract\qp122.jpg,Abstract,0.000699867701496183,0.014368897524044003
3d-dataset\3D Models\Abstract\qp123.obj,3d-dataset\Thumbnails\Abstract\qp123.jpg,Abstract,0.0010384181364562985,0.014773205333809986
3d-dataset\3D Models\Abstract\qp124.obj,3d-dataset\Thumbnails\Abstract\qp124.jpg,Abstract,0.000980075585083161,0.01418543705786917
3d-dataset\3D Models\Abstract\qp125.obj,3d-dataset\Thumbnails\Abstract\qp125.jpg,Abstract,0.0010009852946263277,0.01513389165326976
3d-dataset\3D Models\Abstract\qp126.obj,3d-dataset\Thumbnails\Abstract\qp126.jpg,Abstract,0.0008338802952610169,0.01472786556833654
3d-dataset\3D Models\Abstract\qp127.obj,3d-dataset\Thumbnails\Abstract\qp127.jpg,Abstract,0.0011796530485058672,0.01469711821100809
3d-dataset\3D Models\Abstract\qp128.obj,3d-dataset\Thumbnails\Abstract\qp128.jpg,Abstract,0.0008078391071989908,0.013049712744951057
3d-dataset\3D Models\Abstract\qp129.obj,3d-dataset\Thumbnails\Abstract\qp129.jpg,Abstract,0.0012216937496581988,0.015596469295368011
3d-dataset\3D Models\Abstract\qp130.obj,3d-dataset\Thumbnails\Abstract\qp130.jpg,Abstract,0.0009968458741688307,0.014178819428099508
3d-dataset\3D Models\Abstract\qp131.obj,3d-dataset\Thumbnails\Abstract\qp131.jpg,Abstract,0.0011338518010765733,0.014222811637465263
3d-dataset\3D Models\Abstract\qp132.obj,3d-dataset\Thumbnails\Abstract\qp132.jpg,Abstract,0.0011136487403999994,0.014568441766014384
3d-dataset\3D Models\Abstract\qp133.obj,3d-dataset\Thumbnails\Abstract\qp133.jpg,Abstract,0.0008827111718633792,0.014580623211734027
3d-dataset\3D Models\Abstract\qp134.obj,3d-dataset\Thumbnails\Abstract\qp134.jpg,Abstract,0.0011320158825621016,0.015794018810767415
3d-dataset\3D Models\Abstract\qp135.obj,3d-dataset\Thumbnails\Abstract\qp135.jpg,Abstract,0.0009037862058754826,0.014790379121872109
3d-dataset\3D Models\Abstract\qp136.obj,3d-dataset\Thumbnails\Abstract\qp136.jpg,Abstract,0.001216482419193549,0.014612217057434358
3d-dataset\3D Models\Abstract\qp137.obj,3d-dataset\Thumbnails\Abstract\qp137.jpg,Abstract,0.0007660240365584876,0.01518935223025412
3d-dataset\3D Models\Abstract\qp138.obj,3d-dataset\Thumbnails\Abstract\qp138.jpg,Abstract,0.001192546010251324,0.015163336019275945
3d-dataset\3D Models\Abstract\qp139.obj,3d-dataset\Thumbnails\Abstract\qp139.jpg,Abstract,0.0010593567473385426,0.014134044125513247
3d-dataset\3D Models\Abstract\qp140.obj,3d-dataset\Thumbnails\Abstract\qp140.jpg,Abstract,0.0009883124722389525,0.015401190586673939
3d-dataset\3D Models\Abstract\qp21.obj,3d-dataset\Thumbnails\Abstract\qp21.jpg,Abstract,0.0015188893242253907,0.014353339036416977
3d-dataset\3D Models\Abstract\qp22.obj,3d-dataset\Thumbnails\Abstract\qp22.jpg,Abstract,0.0019638870206231244,0.014884250590660937
3d-dataset\3D Models\Abstract\qp23.obj,3d-dataset\Thumbnails\Abstract\qp23.jpg,Abstract,0.0018892881166396192,0.013634986329935588
3d-dataset\3D Models\Abstract\qp24.obj,3d-dataset\Thumbnails\Abstract\qp24.jpg,Abstract,0.0018279168529874627,0.013820971535570877
3d-dataset\3D Models\Abstract\qp25.obj,3d-dataset\Thumbnails\Abstract\qp25.jpg,Abstract,0.0017407305238392114,0.013418980141983929
3d-dataset\3D Models\Abstract\qp26.obj,3d-dataset\Thumbnails\Abstract\qp26.jpg,Abstract,0.001646924719656956,0.012296115346510646
3d-dataset\3D Models\Abstract\qp27.obj,3d-dataset\Thumbnails\Abstract\qp27.jpg,Abstract,0.0018897950737809218,0.014650812188228047
3d-dataset\3D Models\Abstract\qp28.obj,3d-dataset\Thumbnails\Abstract\qp28.jpg,Abstract,0.0018568792434419063,0.015510187191987455
3d-dataset\3D Models\Abstract\qp29.obj,3d-dataset\Thumbnails\Abstract\qp29.jpg,Abstract,0.0021817961903340443,0.013290224933183298
3d-dataset\3D Models\Abstract\qp30.obj,3d-dataset\Thumbnails\Abstract\qp30.jpg,Abstract,0.0017377180087323604,0.015040381425475048
3d-dataset\3D Models\Abstract\qp31.obj,3d-dataset\Thumbnails\Abstract\qp31.jpg,Abstract,0.001490171601345373,0.014284808591080961
3d-dataset\3D Models\Abstract\qp32.obj,3d-dataset\Thumbnails\Abstract\qp32.jpg,Abstract,0.0016844302478968103,0.013321023650743597
3d-dataset\3D Models\Abstract\qp33.obj,3d-dataset\Thumbnails\Abstract\qp33.jpg,Abstract,0.0016959951472758205,0.013081457675729765
3d-dataset\3D Models\Abstract\qp34.obj,3d-dataset\Thumbnails\Abstract\qp34.jpg,Abstract,0.0016587115310372814,0.013287337481205414
3d-dataset\3D Models\Abstract\qp35.obj,3d-dataset\Thumbnails\Abstract\qp35.jpg,Abstract,0.001813351255056796,0.014736846891232678
3d-dataset\3D Models\Abstract\qp36.obj,3d-dataset\Thumbnails\Abstract\qp36.jpg,Abstract,0.0017700102584648448,0.012685907824582815
3d-dataset\3D Models\Abstract\qp37.obj,3d-dataset\Thumbnails\Abstract\qp37.jpg,Abstract,0.0016320424325296863,0.013119346897072958
3d-dataset\3D Models\Abstract\qp38.obj,3d-dataset\Thumbnails\Abstract\qp38.jpg,Abstract,0.0017654538263100247,0.013145360317195764
3d-dataset\3D Models\Abstract\qp39.obj,3d-dataset\Thumbnails\Abstract\qp39.jpg,Abstract,0.0017620779102741175,0.013343397311045465
3d-dataset\3D Models\Abstract\qp40.obj,3d-dataset\Thumbnails\Abstract\qp40.jpg,Abstract,0.0015547950857377956,0.012816212945775951
3d-dataset\3D Models\Abstract\qp41.obj,3d-dataset\Thumbnails\Abstract\qp41.jpg,Abstract,0.0016519865005919072,0.01494032102040613
3d-dataset\3D Models\Abstract\qp42.obj,3d-dataset\Thumbnails\Abstract\qp42.jpg,Abstract,0.0017275055712898946,0.013634329306572369
3d-dataset\3D Models\Abstract\qp43.obj,3d-dataset\Thumbnails\Abstract\qp43.jpg,Abstract,0.001661382056793236,0.013113710547005763
3d-dataset\3D Models\Abstract\qp44.obj,3d-dataset\Thumbnails\Abstract\qp44.jpg,Abstract,0.0017553237845585813,0.013440418352161072
3d-dataset\3D Models\Abstract\qp45.obj,3d-dataset\Thumbnails\Abstract\qp45.jpg,Abstract,0.0016395452618937476,0.0134996182648331
3d-dataset\3D Models\Abstract\qp46.obj,3d-dataset\Thumbnails\Abstract\qp46.jpg,Abstract,0.0016247674545836848,0.013121300191834244
3d-dataset\3D Models\Abstract\qp47.obj,3d-dataset\Thumbnails\Abstract\qp47.jpg,Abstract,0.0015327489027757853,0.01481529657938971
3d-dataset\3D Models\Abstract\qp48.obj,3d-dataset\Thumbnails\Abstract\qp48.jpg,Abstract,0.0019459505286317953,0.012993051870413308
3d-dataset\3D Models\Abstract\qp49.obj,3d-dataset\Thumbnails\Abstract\qp49.jpg,Abstract,0.0016858581593680018,0.014511456723893923
3d-dataset\3D Models\Abstract\qp50.obj,3d-dataset\Thumbnails\Abstract\qp50.jpg,Abstract,0.0017402522289413456,0.013603245786160107
3d-dataset\3D Models\Abstract\qp51.obj,3d-dataset\Thumbnails\Abstract\qp51.jpg,Abstract,0.001394243724268914,0.013998086707640245
3d-dataset\3D Models\Abstract\qp52.obj,3d-dataset\Thumbnails\Abstract\qp52.jpg,Abstract,0.0016332255826667869,0.014617214349773032
3d-dataset\3D Models\Abstract\qp53.obj,3d-dataset\Thumbnails\Abstract\qp53.jpg,Abstract,0.0016515670689508037,0.015302547124775853
3d-dataset\3D Models\Abstract\qp54.obj,3d-dataset\Thumbnails\Abstract\qp54.jpg,Abstract,0.0017391208749918377,0.01533762960215647
3d-dataset\3D Models\Abstract\qp55.obj,3d-dataset\Thumbnails\Abstract\qp55.jpg,Abstract,0.001269878342101457,0.014579665270474945
3d-dataset\3D Models\Abstract\qp56.obj,3d-dataset\Thumbnails\Abstract\qp56.jpg,Abstract,0.0015750165536046541,0.015314072466902157
3d-dataset\3D Models\Abstract\qp57.obj,3d-dataset\Thumbnails\Abstract\qp57.jpg,Abstract,0.001573180115898142,0.014968964903601403
3d-dataset\3D Models\Abstract\qp58.obj,3d-dataset\Thumbnails\Abstract\qp58.jpg,Abstract,0.0013335516027231818,0.014789036538043854
3d-dataset\3D Models\Abstract\qp59.obj,3d-dataset\Thumbnails\Abstract\qp59.jpg,Abstract,0.001973416456718902,0.015355504944306922
3d-dataset\3D Models\Abstract\qp60.obj,3d-dataset\Thumbnails\Abstract\qp60.jpg,Abstract,0.0015060643057317417,0.014975429427710423
3d-dataset\3D Models\Abstract\qp61.obj,3d-dataset\Thumbnails\Abstract\qp61.jpg,Abstract,0.0017429811321545228,0.014859890335600784
3d-dataset\3D Models\Abstract\qp62.obj,3d-dataset\Thumbnails\Abstract\qp62.jpg,Abstract,0.0015424319056976713,0.01491022697846232
3d-dataset\3D Models\Abstract\qp63.obj,3d-dataset\Thumbnails\Abstract\qp63.jpg,Abstract,0.0013239256804274794,0.014745421995481529
3d-dataset\3D Models\Abstract\qp64.obj,3d-dataset\Thumbnails\Abstract\qp64.jpg,Abstract,0.001848813717384283,0.015507270024328546
3d-dataset\3D Models\Abstract\qp65.obj,3d-dataset\Thumbnails\Abstract\qp65.jpg,Abstract,0.001970596500840569,0.014427282779463266
3d-dataset\3D Models\Abstract\qp66.obj,3d-dataset\Thumbnails\Abstract\qp66.jpg,Abstract,0.0012915677042493565,0.014559315669686263
3d-dataset\3D Models\Abstract\qp67.obj,3d-dataset\Thumbnails\Abstract\qp67.jpg,Abstract,0.0018622294808681992,0.01557774966460607
3d-dataset\3D Models\Abstract\qp68.obj,3d-dataset\Thumbnails\Abstract\qp68.jpg,Abstract,0.0016340621774669072,0.014845394427190243
3d-dataset\3D Models\Abstract\qp69.obj,3d-dataset\Thumbnails\Abstract\qp69.jpg,Abstract,0.001470606061531215,0.014570205924009571
3d-dataset\3D Models\Abstract\qp70.obj,3d-dataset\Thumbnails\Abstract\qp70.jpg,Abstract,0.001626696235013242,0.015261417203656208
3d-dataset\3D Models\Abstract\qp71.obj,3d-dataset\Thumbnails\Abstract\qp71.jpg,Abstract,0.0008825417371646231,0.011698713049998104
3d-dataset\3D Models\Abstract\qp72.obj,3d-dataset\Thumbnails\Abstract\qp72.jpg,Abstract,0.001118369706790325,0.013533034472101774
3d-dataset\3D Models\Abstract\qp73.obj,3d-dataset\Thumbnails\Abstract\qp73.jpg,Abstract,0.0011452378842502396,0.012649682941123829
3d-dataset\3D Models\Abstract\qp74.obj,3d-dataset\Thumbnails\Abstract\qp74.jpg,Abstract,0.0010055752622849785,0.011811512578578882
3d-dataset\3D Models\Abstract\qp75.obj,3d-dataset\Thumbnails\Abstract\qp75.jpg,Abstract,0.0011243604196559146,0.011706995658438583
3d-dataset\3D Models\Abstract\qp76.obj,3d-dataset\Thumbnails\Abstract\qp76.jpg,Abstract,0.0008430142992076198,0.011578399810389776
3d-dataset\3D Models\Abstract\qp77.obj,3d-dataset\Thumbnails\Abstract\qp77.jpg,Abstract,0.000925353118988226,0.011637810124818966
3d-dataset\3D Models\Abstract\qp78.obj,3d-dataset\Thumbnails\Abstract\qp78.jpg,Abstract,0.0008625656741229759,0.011923712625096535
3d-dataset\3D Models\Abstract\qp79.obj,3d-dataset\Thumbnails\Abstract\qp79.jpg,Abstract,0.0012827770885124627,0.013415026810037046
3d-dataset\3D Models\Abstract\qp80.obj,3d-dataset\Thumbnails\Abstract\qp80.jpg,Abstract,0.0011138403375329066,0.01212750601608021
3d-dataset\3D Models\Abstract\qp81.obj,3d-dataset\Thumbnails\Abstract\qp81.jpg,Abstract,0.0015717693939227683,0.014203096093045523
3d-dataset\3D Models\Abstract\qp82.obj,3d-dataset\Thumbnails\Abstract\qp82.jpg,Abstract,0.0014441087121492785,0.013992315427020811
3d-dataset\3D Models\Abstract\qp83.obj,3d-dataset\Thumbnails\Abstract\qp83.jpg,Abstract,0.001538703467533283,0.014269870245391473
3d-dataset\3D Models\Abstract\qp84.obj,3d-dataset\Thumbnails\Abstract\qp84.jpg,Abstract,0.0015477880292287286,0.013266197054521733
3d-dataset\3D Models\Abstract\qp85.obj,3d-dataset\Thumbnails\Abstract\qp85.jpg,Abstract,0.0013551476876201521,0.011713934541509275
3d-dataset\3D Models\Abstract\qp86.obj,3d-dataset\Thumbnails\Abstract\qp86.jpg,Abstract,0.0013135494284035594,0.011857674698642856
3d-dataset\3D Models\Abstract\qp87.obj,3d-dataset\Thumbnails\Abstract\qp87.jpg,Abstract,0.0013962198189762902,0.014555555179137578
3d-dataset\3D Models\Abstract\qp88.obj,3d-dataset\Thumbnails\Abstract\qp88.jpg,Abstract,0.0019481973826941295,0.013557312138941655
3d-dataset\3D Models\Abstract\qp89.obj,3d-dataset\Thumbnails\Abstract\qp89.jpg,Abstract,0.0011584085971886892,0.01376784462995566
3d-dataset\3D Models\Abstract\qp90.obj,3d-dataset\Thumbnails\Abstract\qp90.jpg,Abstract,0.0015846059170294053,0.014494662464219646
3d-dataset\3D Models\Abstract\qpvase.obj,3d-dataset\Thumbnails\Abstract\qpvase.jpg,Abstract,0.0008606736033621758,0.012900372785655935
3d-dataset\3D Models\Abstract\qpvase2.obj,3d-dataset\Thumbnails\Abstract\qpvase2.jpg,Abstract,0.0012091491282025155,0.013615351503124118
3d-dataset\3D Models\Abstract\tutu_10.obj,3d-dataset\Thumbnails\Abstract\tutu_10.jpg,Abstract,0.03752137781072744,0.017647112946687502
3d-dataset\3D Models\Abstract\tutu_11.obj,3d-dataset\Thumbnails\Abstract\tutu_11.jpg,Abstract,0.01079998569044564,0.010990966772781736
3d-dataset\3D Models\Abstract\tutu_13.obj,3d-dataset\Thumbnails\Abstract\tutu_13.jpg,Abstract,0.00252054675721868,0.013763969690143733
3d-dataset\3D Models\Abstract\tutu_15.obj,3d-dataset\Thumbnails\Abstract\tutu_15.jpg,Abstract,0.010941836334455784,0.012974876341852388
3d-dataset\3D Models\Abstract\tutu_16.obj,3d-dataset\Thumbnails\Abstract\tutu_16.jpg,Abstract,0.027140904148257487,0.012814375297145453
3d-dataset\3D Models\Abstract\tutu_17.obj,3d-dataset\Thumbnails\Abstract\tutu_17.jpg,Abstract,0.038107134836080185,0.014187134811193205
3d-dataset\3D Models\Abstract\tutu_18.obj,3d-dataset\Thumbnails\Abstract\tutu_18.jpg,Abstract,0.030772514793598865,0.014188527727764608
3d-dataset\3D Models\Abstract\tutu_19.obj,3d-dataset\Thumbnails\Abstract\tutu_19.jpg,Abstract,0.00956704799684696,0.012488685447117183
3d-dataset\3D Models\Abstract\tutu_21.obj,3d-dataset\Thumbnails\Abstract\tutu_21.jpg,Abstract,0.02629693042072313,0.014775966959116133
3d-dataset\3D Models\Abstract\tutu_22.obj,3d-dataset\Thumbnails\Abstract\tutu_22.jpg,Abstract,0.01252582763233941,0.012386921177785311
3d-dataset\3D Models\Abstract\tutu_23.obj,3d-dataset\Thumbnails\Abstract\tutu_23.jpg,Abstract,0.0025866385956272047,0.025641554513987672
3d-dataset\3D Models\Abstract\tutu_24.obj,3d-dataset\Thumbnails\Abstract\tutu_24.jpg,Abstract,0.02247040421122744,0.012001051429337184
3d-dataset\3D Models\Abstract\tutu_25.obj,3d-dataset\Thumbnails\Abstract\tutu_25.jpg,Abstract,0.02339670860715862,0.014860099341316373
3d-dataset\3D Models\Abstract\tutu_26.obj,3d-dataset\Thumbnails\Abstract\tutu_26.jpg,Abstract,0.019253482700575954,0.012717001582237904
3d-dataset\3D Models\Abstract\tutu_27.obj,3d-dataset\Thumbnails\Abstract\tutu_27.jpg,Abstract,0.003337124270918462,0.025447249874049352
3d-dataset\3D Models\Abstract\tutu_28.obj,3d-dataset\Thumbnails\Abstract\tutu_28.jpg,Abstract,0.026096498741737247,0.016189329552291774
3d-dataset\3D Models\Abstract\tutu_29.obj,3d-dataset\Thumbnails\Abstract\tutu_29.jpg,Abstract,0.026383473176565607,0.014694982154199704
3d-dataset\3D Models\Abstract\tutu_30.obj,3d-dataset\Thumbnails\Abstract\tutu_30.jpg,Abstract,0.026383473176565607,0.014694982154199704
3d-dataset\3D Models\Abstract\tutu_31.obj,3d-dataset\Thumbnails\Abstract\tutu_31.jpg,Abstract,0.026096498741737247,0.016189329552291774
